,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
756,-0.056816697,-0.15594603,0.09800385,0.2072566,-0.07690985,-0.41174066,0.10741751,0.6034966,0.021888213,-0.13308023,-0.0016053761,-0.057500854,-0.016538272,0.1498404,-0.103400245,0.09910187,0.0163308,-0.077588625,-0.1635403,-0.2779942,-0.13289961,0.08572929,0.1389112,-0.1456941,0.09794049,0.17940083,-0.00086197664,-0.31710568,0.117594436,0.28679186,0.18679334,-0.11898701,0.3643797,0.2729476,-0.072966725,0.3051572,-0.20747897,-0.18350367,-0.107523926,-0.35355046,-0.093531445,-0.0188489,-0.061729778,0.08830943,0.020924745,0.12551837,0.027869793,-0.017875373,0.018896047,-0.03522361,0.18471773,-0.24835093,-0.027465673,-0.042101994,-0.03430895,0.28720486,0.21290424,-0.043054905,-0.061605506,0.13134384,0.01866734,0.14602557,0.07941576,-0.32879797,-0.23253925,0.14140008,-0.18156894,0.052874856,-0.35109887,-0.16911836,0.2987593,-0.20949063,0.016754588,0.09197247,0.051220216,-0.0857208,0.06104881,-0.1641661,-0.2450932,0.19180419,0.054413866,0.24622297,0.08967222,0.18394905,0.08727793,0.11388376,0.07985669,-0.06632757,0.085755944,-0.31957373,0.16792305,0.048330612,0.01587641,0.15019502,0.20560044,0.0840866,0.029066043,-0.18715341,-0.107273966,-0.032083597
995,0.22102998,0.22562957,0.16812003,0.04278458,0.030221092,0.19878612,-0.29814145,-0.25631446,0.011604811,0.22773463,-0.24139625,0.43049976,-0.04238027,-0.29689002,-0.2888007,-0.5310232,-0.21954341,-0.13096248,0.3064958,0.28999513,-0.09440096,0.27874482,-0.5385807,0.32035676,-0.11791964,-0.29823557,-0.16581537,-0.17270924,0.2893845,0.20297441,-0.33715993,0.114736326,-0.14817403,-0.046736736,-0.09246035,0.27273494,0.1436747,-0.041041877,-0.15301722,-0.19502924,0.28933182,0.069665626,-0.03641233,0.25270075,0.27877846,0.05548961,-0.061519753,-0.31872675,-0.16907886,-0.3023629,-0.072645165,0.12940359,-0.09753815,-0.106124476,-0.025152579,-0.3064573,0.18788992,-0.11291286,-0.12122244,-0.20087227,0.29964024,-0.19854218,0.17571233,-0.20269664,-0.29418007,0.24092366,0.3325095,-0.07197639,-0.20634253,0.5370064,-0.405124,0.22608662,0.09714005,0.16158839,-0.027904337,0.39570746,0.028279914,-0.0042105136,-0.6598526,-0.21030225,-0.015820937,0.044598285,-0.44203213,0.19275922,-0.19587281,-0.06915345,0.16439423,0.5186364,0.34624812,0.22257489,0.2889525,0.2822106,-0.3141903,-0.10266511,0.51866156,0.21917908,-0.20523772,0.24941495,-0.13781244,0.14100708
105,-0.19813183,0.1952443,-0.032186013,0.57690775,-0.21744625,-0.28925744,0.134458,0.5087835,-0.25856858,-0.21892257,-0.21627717,-0.28604057,0.21015805,0.41320184,-0.08014704,0.08435202,0.09966124,0.30922824,-0.5456522,-0.3321482,-0.104203835,0.070811406,-0.03935059,-0.07752911,-0.34414598,-0.41407582,0.14769158,-0.39569643,-0.1250367,0.28007117,0.34572247,-0.15880263,0.14377402,0.34669212,-0.44181257,0.38936436,-0.06285667,-0.12248531,-0.11058095,-0.38822734,-0.11429209,-0.12917127,-0.25974655,-0.22152238,-0.22212869,-0.22201931,0.18783301,0.22367728,-0.25547466,-0.21179241,0.41924128,-0.28621367,0.40951556,-0.23851234,0.055145428,0.42010742,0.16466628,-0.32286796,0.179229,0.008561977,0.20024122,0.3861482,0.022666972,-0.36923358,-0.12572944,0.08210318,-0.47924107,0.056498665,-0.22402455,-0.07554268,0.02285787,-0.30652884,-0.30645534,0.14195059,0.19309102,0.08841717,-0.14906102,0.17134224,-0.056833416,-0.29886854,0.10098316,0.20520629,0.11546302,0.30988,-0.17426805,-0.08483038,0.28340298,-0.15144165,0.4167553,-0.25877616,0.16464104,-0.42449445,-0.15010227,0.17402342,0.20445941,0.19280462,0.3987738,-0.32655552,0.10113915,-0.262111
1365,0.16095534,0.29725662,0.47388902,-0.047181517,-0.12086421,0.45580044,-0.04178079,0.17888537,-0.5319727,-0.36478916,-0.2998888,0.16421063,0.21706328,0.05715399,0.36178103,-0.44458863,-0.28119886,0.19949761,-0.07019208,-0.07813502,0.23390158,-0.26056734,-0.0068379585,-0.21759626,-0.27763158,-0.38666266,-0.6424383,-0.19275838,0.04414607,0.23445301,-0.29358676,0.09307398,-0.09876969,-0.18750632,-0.11118096,-0.09074756,0.07404287,0.18707478,-0.23611088,-0.027037658,-0.035880946,-0.20494306,-0.19930445,0.29956782,-0.12578191,-0.28189525,0.33433145,0.26414198,-0.30661103,0.2645442,0.060199745,-0.14351666,-0.2320847,-0.1124064,0.110540144,0.3095513,-0.19993283,-0.09768138,0.2588838,0.12916508,0.04784979,0.103963606,0.008922278,0.12718418,-0.005024699,0.3141348,0.12795784,0.14561802,-0.06933583,0.36407125,-0.31451082,0.5515492,0.092333324,0.04342939,0.1636821,0.2174575,0.02477313,-0.20398921,-0.5646456,-0.32834888,0.31862113,-0.15485643,-0.048559207,0.28848952,-0.2485682,-0.26522753,0.28259563,0.11589644,0.41279316,0.086548,0.27577674,0.34950024,-0.3872289,0.13431469,-0.11669095,0.07269718,0.07721642,0.24410187,0.058139127,-0.35057682
1251,0.09660524,0.033008426,0.13382067,-0.19201149,0.2713446,-0.15767501,0.21812567,0.3865743,0.057960615,-0.17429724,0.1885748,-0.16368523,-0.11910754,-0.07999066,-0.05112822,-0.06998138,0.0025214197,-0.15789877,0.09109682,-0.13312842,-0.042788815,0.12537277,0.002116905,0.011755851,0.06927615,0.27252638,-0.043239117,-0.15339446,-0.041393615,-0.057733342,0.0063892687,-0.07075692,0.24139106,0.113963425,0.16764525,0.048231453,0.0058710086,0.050350472,-0.16785617,-0.24319142,-0.16797484,-0.026190605,-0.15144435,0.12929358,0.036333665,0.023437731,-0.053280927,-0.14218934,0.086579844,0.14586791,0.022883577,-0.2531937,-0.18258639,0.24398924,-0.21134074,0.18452922,0.09585218,0.06204603,-0.17998286,-0.025923546,-0.0029321124,0.025396487,0.09316049,-0.12603809,-0.19636185,0.1395725,0.18563755,-0.1683204,-0.31315786,0.072962955,-0.1449593,0.41471532,0.34751478,-0.2625968,0.18029217,0.14898868,-0.18875065,0.167356,-0.06586873,-0.0783916,0.09212188,-0.10197937,-0.2247729,0.10674035,-0.039187916,0.0690895,-0.06341618,0.1403492,0.0751775,0.020311788,0.29989597,0.14878123,0.09918849,0.07507776,0.25642842,0.13853568,-0.07627534,0.2118584,-0.041475475,0.040598717
887,0.05525654,-0.15971456,-0.29417583,-0.23381555,0.08674189,-0.47730902,0.06349026,0.52137274,0.15180624,-0.22893411,0.075657286,0.08279963,-0.26689145,0.12789945,0.12662897,0.023607347,0.30306262,-0.34049726,0.003214548,-0.2619996,0.39531684,0.10822261,0.48184478,0.078770645,0.020356836,0.03887402,0.1407258,0.24479078,-0.016533809,-0.12460894,0.26561493,0.21246232,0.02573491,-0.4744652,0.0706522,0.4011365,0.030533524,-0.0010662127,-0.18182383,-0.03823804,0.032931477,0.045157254,0.017010937,-0.22765821,0.40284404,0.32810453,-0.13445503,-0.118041806,-0.14989662,0.061309103,-0.20077544,-0.036588736,0.09788039,-0.059873227,-0.13019052,-0.37125778,-0.056752734,0.24799481,-0.20167436,-0.11478008,0.18199334,-0.18085094,0.24835995,0.023573663,-0.044154026,-0.010716968,0.005871108,0.18882427,-0.18172026,0.19441642,0.24037184,0.09903562,0.12592378,0.19845855,-0.06309205,-0.17526276,0.0067802365,0.07710559,-0.02675211,0.21954489,-0.13995634,-0.100776576,-0.25563717,-0.008116039,0.25223884,-0.15967357,0.32133463,0.07033335,-0.046741605,0.109779224,0.035756756,-0.11400821,0.22912179,-0.06798706,0.11310723,0.19928688,-0.21043572,-0.34172776,-0.17093475,0.27280566
747,0.11064598,-0.112018965,0.1389573,0.26123387,-0.06628713,-0.1904268,0.18474042,-0.08627401,0.17115146,0.12987565,0.060816497,0.24825837,-0.21152432,0.20551236,-0.34207854,-0.34445062,-0.047542486,-0.3030954,-0.23856492,0.026658831,-0.12233764,0.08310749,-0.18324968,0.29056197,-0.21629712,-0.28853828,-0.24275579,0.28504825,-0.19200625,-0.04366771,0.1714239,0.20444997,-0.12106988,-0.13608815,-0.031143306,0.18936339,0.33992782,0.12444414,0.13885759,-0.33430684,-0.09792593,0.07686565,-0.15398844,0.16845429,0.26380733,-0.197695,-0.14067459,0.35414144,0.015699236,-0.013080776,-0.32583952,-0.39960003,0.15029809,-0.13017537,-0.06759974,-0.038692426,-0.0237213,-0.004148208,-0.21779862,-0.1330435,0.088036016,-0.29857558,0.20949678,-0.19458486,-0.0055113677,0.1740431,0.023044081,0.3844474,-0.1811992,-0.16081603,0.32358724,0.23144093,0.34697154,0.014246662,-0.096823506,0.16811903,-0.14688353,-0.029643202,-0.36135337,-0.18288286,-0.072534606,-0.3513341,-0.41613877,-0.11894937,0.18624607,-0.24068941,0.29448342,0.18567218,0.47152925,0.29043108,0.0024555656,0.30892837,0.10821638,0.3062067,0.44713828,0.1318963,-0.22744861,-0.05849684,0.20641944,-0.03732507
828,-0.20979981,0.28551605,0.20690136,0.08866566,0.10298658,-0.10051388,0.02032579,0.102341115,-0.35859215,-0.1345916,-0.2771926,-0.21761587,0.11877507,0.20597525,0.1404595,-0.1929098,-0.12028153,0.34972554,-0.2438984,-0.06161107,-0.29490772,-0.071838945,-0.29565126,-0.26985455,0.032079898,-0.14570078,-0.047415514,-0.52173686,-0.30804926,0.07945895,-0.068481565,-0.17064181,0.055492703,0.0085747335,-0.49211782,0.042380627,0.21211971,-0.09491193,0.18498056,-0.26554668,-0.22445148,-0.113430455,-0.052975263,0.06473581,0.10418221,-0.102752976,0.1954155,0.17368948,-0.0041343435,0.07319807,0.16991176,-0.13958788,0.0853532,-0.05106183,-0.22360423,0.1856333,0.16522631,-0.29166386,-0.23683098,0.095727764,0.31690416,0.38753322,-0.08939859,-0.26826334,-0.05589255,0.25163355,-0.1763203,-0.081236415,-0.38420284,0.32909906,-0.479653,0.12551448,0.095056355,-0.37829384,-0.008081019,0.36100328,-0.030031543,0.011036382,-0.42038372,0.08133313,0.24032447,0.062493708,-0.38572338,0.3700646,-0.14694725,0.040597577,-0.013285454,0.27411744,0.27419165,0.136362,0.024940945,0.18835285,-0.29268524,0.1071755,0.18288073,0.18160021,0.13395764,0.052132282,0.19066875,-0.12435548
702,-0.21662508,0.15132566,-0.17139691,-0.10115018,-0.15138093,-0.29707798,0.151784,0.2149248,0.098569825,0.1017496,0.032120317,-0.34521455,0.05152098,-0.17198862,0.037333827,0.29919517,0.0020328804,0.1824266,0.04269997,-0.23678075,-0.06296713,0.071784675,-0.19843191,-0.09338372,-0.094387144,0.055552453,0.22439444,-0.26069048,0.08356282,-0.1981882,0.27272844,-0.33798108,0.28694442,0.1804093,-0.23960851,0.38266906,0.08454038,-0.15097684,-0.074713774,-0.32861713,-0.18015228,-0.21044798,-0.18959093,-0.0054190555,0.10638488,0.13280761,-0.08871948,0.111835174,-0.23312713,0.17029235,0.23325168,-0.3529611,0.1226181,0.11900717,-0.05273468,0.35967305,0.11740329,-0.06243531,-0.032224134,0.10750811,0.028139114,0.24723808,0.091877736,-0.31532496,-0.19588366,0.22170414,-0.19126903,0.20160642,-0.39274833,0.16457094,-0.01967325,-0.09345925,0.11046248,-0.06787898,0.044941127,-0.030352404,-0.10947802,-0.071503416,-0.11935722,0.2132986,0.017930673,0.013909082,-0.22854285,0.20457587,0.19684537,0.06288715,-0.13275099,-0.030679958,0.21474655,-0.00573,0.06364127,0.029817805,0.10345207,0.14121409,0.32727736,0.20093839,0.36553526,-0.19237444,0.1764842,-0.27500662
1083,-0.3354869,0.39635903,0.07624647,0.3419912,-0.15264617,-0.4170746,-0.12591279,0.4277053,-0.13074465,-0.14805809,-0.20774366,-0.42917842,0.25705448,0.25776806,0.27633017,0.17293313,-0.1927231,0.40354413,0.018851483,-0.25427476,-0.059876096,0.06403063,-0.14041156,-0.18114676,-0.08877036,-0.022516137,0.31094187,-0.6613214,0.05789959,0.0040074517,0.15679163,-0.46572274,0.4705397,0.49192947,-0.5886782,0.5168816,0.007845365,-0.0003304116,0.24016403,-0.33730724,-0.088094026,-0.17028624,-0.24890389,0.06582297,0.114151105,0.39520073,0.3660358,0.23518261,-0.27906078,-0.025529305,0.39214942,-0.07022704,0.14041361,-0.1556846,-0.022796975,0.49821794,0.4514626,-0.26467246,-0.24100737,0.12438003,0.36608025,0.46991783,0.0015656087,-0.42448637,-0.1759508,0.34498385,-0.46232915,-0.17247142,-0.62705225,0.09191487,-0.09757701,-0.16000292,-0.013011854,0.005312134,0.20326115,0.30033442,-0.013910743,-0.2612607,-0.4446877,0.1909715,0.16651583,0.4409199,-0.14388423,0.29156,0.2302779,0.012868721,0.16384567,0.21542956,0.06310523,0.078943454,0.23027627,0.20272979,-0.19436538,0.22529535,0.3475351,0.5454018,0.47554168,-0.18023175,0.19823053,-0.11587651
3218,-0.09066213,0.11316835,0.012623599,-0.44273877,0.13850589,0.20126243,0.0021556388,0.47523364,0.2723134,0.011157948,0.416031,-0.21726893,0.050791875,-0.11120664,0.06281873,-0.08052869,0.25566465,-0.335304,-0.10372063,-0.16380355,0.043397564,0.059886824,0.25629094,-0.10619893,0.32563248,0.19771942,0.09645384,-0.47644517,-0.058709387,-0.1605165,0.10110961,-0.13013913,0.32089323,-0.01830225,-0.09704329,0.3297759,-0.05122526,-0.28472912,-0.3573315,-0.24789196,0.056190208,-0.09566826,0.017213272,-0.01990402,0.12535366,-0.12372566,-0.04304783,-0.45550275,0.22972566,0.059465285,0.14854418,-0.08776571,-0.33816555,0.13851261,-0.20505382,-0.1551154,0.13907102,-0.032917105,-0.12136923,-0.148231,-0.18941055,0.07476561,0.038436126,-0.16172525,-0.21691453,0.080983505,0.07871003,0.05691167,-0.36414748,0.12012528,0.07925281,0.23005229,0.08269245,-0.0027614366,0.24442962,-0.21217369,0.096120305,0.13118389,0.09541994,0.11242494,0.08122967,-0.16723025,-0.043299563,0.30014956,-0.22055279,0.18879238,-0.17359777,-0.10876462,-0.18398476,-0.20555706,0.28208965,0.1198629,0.3412033,-0.17061913,0.09210666,0.07377688,-0.13292697,0.08679564,0.043981638,0.10464742
1085,-0.21245216,0.13480817,0.15224728,-0.038085613,-0.06722261,-0.3427629,0.078302875,0.45485148,0.08780619,-0.023576861,-0.13545395,0.1256687,0.07825421,0.12927869,-0.11033763,-0.22637327,0.02978475,-0.16037506,-0.061072174,-0.13879965,0.17213732,0.09050107,-0.015964177,-0.09600531,-0.10489836,-0.1478743,-0.41242576,-0.16131505,-0.1051267,-0.0054047466,0.12870057,-0.061798077,-0.0921586,-0.01778797,-0.019293072,0.34335825,0.094221525,-0.017115217,0.07287991,-0.18640904,0.0044873883,-0.21472552,-0.16218404,0.17691314,0.07433193,-0.10924272,-0.036189746,0.19879737,-0.099970974,-0.048102852,-0.008699842,-0.3637501,0.06277752,0.037560772,-0.022722429,0.24628782,0.07076833,0.028309407,-0.08722261,-0.04537562,0.15997486,-0.14290895,0.23654626,-0.06729212,-0.11656298,0.40405416,0.12399299,0.2058201,-0.12947558,0.23316838,-0.12052462,0.13396673,0.24053867,0.0053718397,0.3304767,0.23192002,-0.19829735,0.058219988,-0.3909632,0.038612805,-0.017839199,-0.0026522912,-0.45844215,0.34155476,-0.1292506,0.026311878,0.43664202,0.244006,0.33440313,0.20377302,0.39382616,0.09229695,0.09981482,0.05609845,0.37638685,0.11884214,-0.012618542,0.10830803,0.08925555,-0.04143481
110,-0.11305592,-0.019553963,0.31264246,0.0456078,-0.10592438,-0.12392959,-0.13746394,0.10972661,-0.1820566,0.015906686,-0.23792778,0.053169787,0.021538723,0.05806304,-0.087776676,-0.028259024,-0.09323417,-0.0091256155,-0.31936708,-0.15155452,-0.072496414,0.05606583,-0.15057611,-0.17814362,-0.121232785,-0.19216013,0.09904134,-0.22598597,0.06836393,0.050926387,-0.03134073,-0.054628048,-0.03154156,0.2772484,-0.0107368715,0.1204238,-0.031154523,-0.11216115,-0.20327318,-0.3177595,-0.39850935,0.07602626,-0.05581233,0.083861984,0.12146273,-0.027342658,-0.06774794,0.009330862,-0.27137077,0.051730026,0.09644974,-0.21358079,0.08209227,0.12142517,0.113922484,0.30950204,0.14567405,-0.2531653,-0.01165083,0.017151885,0.07173632,0.012067096,-0.22825614,-0.31269518,-0.27837065,0.059623938,0.15918167,0.1096917,-0.2146332,0.25404212,0.108483315,-0.18763319,-0.18871863,-0.093777694,0.024558093,0.15166639,0.09405953,-0.12730443,-0.20062786,0.10333281,0.11843328,-0.08089757,0.15148616,0.38618657,0.023254516,0.095164336,-0.063977316,-0.1350272,-0.0012844692,0.01705594,0.026813623,0.10826812,-0.033485092,0.01629116,0.42341143,0.2608894,-0.022705467,-0.12489725,-0.04750141,-0.029742945
1003,-0.046044268,0.20795932,-0.09233283,0.11998858,-0.16253555,-0.15516564,-0.024461837,0.14027649,-0.32966003,0.030033682,-0.16364065,-0.35215515,0.23541765,0.09748244,0.0435262,-0.1454483,-0.023285583,0.13486587,-0.12528703,-0.22104648,-0.29918995,-0.26636344,-0.166194,-0.23148127,0.07823125,-0.15276217,0.048875503,-0.5022649,-0.24513802,0.06081177,-0.051799413,-0.25446257,0.2706826,-0.13270116,-0.54960614,0.13620624,0.09215864,-0.31940416,-0.028975891,-0.32490292,-0.05111707,-0.31321952,-0.059612792,-0.021560855,0.13118356,-0.15193905,0.06658455,-0.14479016,0.067113,0.1667132,0.12849136,-0.17185904,0.0357845,-0.13038097,-0.18450353,0.024364946,-0.036667757,-0.2578357,-0.031717267,0.13689573,0.17655572,0.18304095,-0.10533772,-0.2460174,-0.05456358,0.34376875,0.13781087,0.06821663,-0.22126003,0.42237306,-0.51347524,0.1832266,0.2509124,-0.15878958,0.044782713,0.20688358,0.09810815,0.14089926,-0.15500975,0.1180716,0.1015611,0.062526606,-0.28188133,0.33042574,-0.32725284,-0.24780142,-0.23702215,0.10723578,0.397784,0.05381334,0.15144995,0.17234987,-0.23967625,-0.046693116,0.10228645,-0.013752549,0.31021535,0.15723528,0.21951184,-0.17863746
924,-0.2986705,0.023329066,-0.2144634,0.014502036,0.17522438,-0.33732614,0.16898566,0.6274162,-0.01407133,-0.2566992,-0.17638299,-0.30460733,-0.1447528,0.12815315,0.10487088,0.09600714,0.33452997,-0.32231057,-0.18719368,-0.46138185,0.30183008,0.044238783,0.18174067,-0.11635663,-0.15907267,-0.0064532077,-0.115566745,0.01244657,-0.0924083,0.15945357,0.38181567,0.091401674,0.113584705,-0.04213165,-0.01865429,0.1271671,0.107965544,0.019783195,-0.1898569,-0.024957195,0.17395654,-0.2270726,-0.0061258487,-0.13829431,0.15065396,-0.050088212,-0.10125433,0.073869996,0.022363191,0.02159477,0.07139628,-0.046648946,0.09825199,-0.21162365,0.011421667,0.15077832,-0.025265452,-0.07720817,0.030183464,-0.057979662,-0.08728865,0.15446223,0.11565209,0.00023846398,-0.23282382,0.043574464,0.044712096,0.30656993,-0.08156365,0.25073373,0.22815746,-0.073761605,-0.10259542,0.092936784,0.29254112,-0.12240587,0.014497164,-0.059118144,0.026056213,-0.039488114,-0.17717358,0.011332669,-0.14875183,0.30148757,0.028338706,-0.06051988,0.2885716,0.086325765,0.13242297,-0.025774451,0.116812795,-0.015096308,0.11589628,-0.027954852,0.19983228,0.24186902,0.06699766,-0.27300096,0.30091664,-0.17205048
68,-0.074940115,0.029346613,-0.15658407,-0.08016186,0.26987764,-0.23056306,-0.039866745,0.16699414,-0.0104719745,-0.11802112,0.05507647,0.040508445,-0.14975116,0.07811746,-0.019496178,0.017112454,0.038842697,-0.13166325,-0.16301532,-0.3161442,0.21340092,0.024640827,0.21747807,0.028120827,0.017221099,0.13537468,0.041192748,0.23367184,-0.068847775,0.07285757,0.052767392,0.005766148,0.0031844282,-0.1130738,0.08898524,0.16650444,0.11478765,-0.03913979,-0.16323498,-0.21399952,0.16060494,0.066286795,0.052283753,-0.004618618,0.3401275,0.12482759,-0.124210656,-0.076783404,0.12212866,-0.04814677,0.010860492,-0.054208387,-0.12036875,-0.15108983,-0.14216553,-0.18056019,0.013583784,0.08072558,-0.11196936,-0.23428251,0.14197661,-0.060293492,0.085941836,0.12733929,-0.08324725,0.14573848,0.15863623,0.189311,-0.21320763,0.27765608,-0.19292164,0.12792844,0.11876802,0.13643444,0.15153047,0.006658158,0.17197527,0.10706687,-0.048445564,-0.16930927,-0.0476414,-0.18196864,-0.12624426,0.13377006,-0.04280183,-0.017794788,0.14909926,-0.05754966,-0.056032497,-0.10615969,0.16208173,0.08232819,0.037354488,0.03286497,0.28830567,0.10251359,0.03739405,-0.046004083,-0.20826969,-0.021678114
1636,-0.25331524,0.118406944,-0.39245608,-0.20243657,-0.37874043,-0.26354212,-0.043113507,0.17088386,0.34132433,0.40730783,-0.35361585,0.10737662,-0.3770946,-0.38648552,-0.42936063,0.12339988,0.0035529165,-0.11604192,0.40598097,-0.29843342,0.23422766,0.092211396,-0.3572012,0.23666115,0.06460847,-0.02274942,0.400617,0.34114408,0.43541142,-0.006299998,0.08961215,0.23004067,-0.05510104,0.012470252,0.12370414,0.39852452,-0.12975208,-0.010751122,-0.19063038,-0.28635356,-0.48189232,-0.21984534,-0.36748677,0.25102413,0.3077821,0.81406057,0.19511178,0.06535309,-0.24142556,0.51333344,0.12703279,-0.2626299,0.18178265,0.2908509,-0.16708054,0.27954045,-0.13004571,-0.087606065,-0.13006382,0.24421434,0.4141939,-0.3905,0.10328989,-0.19881086,-0.58565694,-0.14161415,0.23942217,0.49827573,-0.520703,0.4427058,0.5935212,0.07352793,-0.027267061,0.024266303,0.18421066,-0.14895989,-0.3419558,-0.2053743,-0.10870889,0.7649784,-0.45535243,0.21592666,-0.33307782,-0.3034251,0.8201336,0.07907757,0.01627725,-0.05991433,-0.27607745,0.18866268,0.2915673,0.27159783,0.17460063,0.35813206,0.48733303,0.30270594,0.47471908,-0.39045292,0.05924804,-0.06995928
1121,-0.1970714,0.47870472,-0.2750062,0.2858593,-0.10076872,-0.32771125,-0.2137107,0.38359323,0.19466376,0.06976786,-0.01137938,-0.6778337,0.27707365,0.19185418,0.121040575,0.4135881,0.04462797,0.37840495,0.22796477,-0.18307704,-0.07141091,0.0837658,-0.2847562,0.040534887,0.06344104,-0.0103092715,0.4191261,-0.48670354,-0.1319057,-0.2211171,0.4837766,-0.48537302,0.4225566,0.39301285,-0.6294181,0.6269057,0.16792688,-0.13448483,0.37388435,-0.56873244,-0.028070252,-0.19672285,-0.34257865,-0.12619719,0.18820766,0.29922703,0.0057764174,0.20700763,-0.17743462,-0.1517525,0.4960447,-0.018576387,0.23879133,-0.2517863,-0.07916557,0.3876867,0.3612366,-0.34055796,-0.21841978,-0.16299154,0.1599987,0.44819593,0.013097288,-0.4569201,-0.3405894,0.3730282,-0.51057667,-0.0583514,-0.5047334,0.007752472,-0.18101035,-0.030080758,0.11122869,-0.017653659,0.19816707,0.17635001,0.06911602,-0.13790089,-0.080930755,0.0656104,-0.04001248,0.21008927,-0.15560077,0.11359336,0.27755797,-0.18437722,-0.084255084,0.09608045,0.36563134,-0.046127573,0.06352734,0.11286115,0.11931205,0.36137643,0.37707636,0.42546448,0.57723343,-0.25947335,0.30706626,-0.14304113
101,-0.38043782,0.3898699,-0.20798677,0.07549156,-0.43424326,-0.39679375,0.054426033,0.7070686,0.24791238,0.17775586,-0.4005416,-0.06252083,-0.2206592,-0.067990236,-0.5379013,0.30565816,-0.09614158,-0.18216415,-0.22745608,-0.5874417,0.16898693,-0.021710396,-0.3112269,0.2842188,0.2310929,-0.15785787,0.5449116,-0.30605945,0.15938532,0.26458332,0.40655905,-0.169853,0.31569508,0.4964281,-0.021788368,0.7637535,-0.120201476,-0.35530967,-0.31617555,-0.5637851,-0.28219193,-0.13264279,-0.28986025,-0.42057508,0.35833701,0.73005134,-0.040128283,0.0685164,-0.19180901,2.1590864e-05,0.65389234,-0.16141827,0.16808735,0.118696,-0.18630324,0.33950493,0.22794898,-0.27530822,-0.54100066,-0.22251226,0.34504598,0.36376512,-0.02390744,-0.9775744,-0.9330535,-0.06843531,0.23697183,0.5791598,-0.6189528,0.7158463,0.72372735,-0.278064,-0.31179383,0.2299223,0.035152555,-0.19271196,-0.036206406,-0.40654323,-0.37185192,0.36861262,-0.28988215,0.015150596,-0.22777145,0.29287395,0.4316581,0.15618882,0.18939254,-0.17931865,-0.03152851,-0.13508792,0.23326181,0.057358246,0.09745178,0.18800086,0.6473479,0.6230069,0.50236833,-0.81527525,0.11616714,-0.18571877
1289,0.13536173,-0.1491056,-0.0986497,-0.19755451,0.02816505,-0.15045415,-0.089407876,0.12703718,-0.13979872,-0.08292337,-0.05748176,0.114617385,-0.22900742,0.17606771,-0.10781381,-0.042142767,-0.22429474,-0.13562942,-0.2582266,0.028173467,-0.051596776,0.00023766387,0.10518103,0.11528798,-0.17040642,0.020040335,0.124232866,0.16425414,-0.07056446,0.029907256,0.06583853,0.09805056,0.13077772,-0.29995927,-0.04197462,0.18157265,0.20894599,-0.038875084,-0.2256209,-0.2246824,0.0908936,0.06423652,0.20596856,-0.07556982,0.3399599,0.18061465,-0.32483196,0.030077128,-0.10814402,-0.1897467,-0.016902216,-0.101011455,0.17779984,-0.12877135,-0.14795749,-0.3539496,0.09023841,0.043103494,-0.13763548,-0.5083301,-0.0011826033,-0.08463246,0.109085396,0.06600392,-0.06329867,0.15931547,0.33097842,0.2744254,-0.30571282,0.4653611,-0.2001235,0.07503936,0.019258048,0.1871007,0.06409246,0.06852444,-0.0082573965,0.08481192,-0.37308717,-0.24147347,-0.08935703,-0.5019765,-0.29712692,0.35602504,-0.37932262,-0.15877832,0.4234523,0.10353348,0.22462769,0.27050695,0.24316034,0.29683545,0.11006905,-0.21163121,0.5269629,0.38047224,-0.2701951,-0.32645187,-0.057681937,0.14426203
1164,-0.043088567,0.055344295,0.009900113,0.16586329,-0.04899278,-0.22233056,0.16485357,-0.0473719,-0.3059527,0.053963564,-0.072498046,-0.29107386,0.08141859,0.07630106,-0.033166863,-0.29330772,-0.0104958275,-0.0070841257,-0.22321631,-0.1407792,-0.38161948,-0.12973367,-0.21483678,-0.14340228,0.18602212,-0.11180826,0.040004257,-0.30922246,-0.30165046,-0.012796197,0.08633473,-0.13361815,0.16369146,-0.074384,-0.49084857,-0.06900099,0.1641654,-0.24784008,0.1322555,-0.34559986,-0.3949896,-0.13371468,-0.15575702,-0.08855619,0.2135829,-0.13239075,-0.053857293,0.08727787,0.116564944,0.27423972,0.10024498,-0.1561388,0.10013857,-0.114455655,-0.18098745,0.108949654,0.008014645,-0.1770936,-0.23178676,-0.0071152453,0.073481314,0.22919336,-0.16648057,-0.37907928,-0.24057165,0.16440298,0.09237469,0.116796166,-0.26108634,0.37772444,-0.37352708,0.11142704,0.28171408,-0.33181545,-0.20206557,0.1873143,-0.063250005,0.08615732,-0.3282373,0.1330636,0.16528828,-0.11518977,-0.3662258,0.2593379,-0.060316,-0.039655603,-0.28869,0.057032067,0.2825639,0.1752556,-0.17581256,0.20747763,-0.11504842,0.006662161,0.31554863,-0.015348601,0.087721005,0.08828674,-0.0074878954,-0.1016634
